email_id,email_type,campaign_id,word_count,total_links,total_images,email_status,customer_id
EMA00081048339080,soft,20,771,4,0,0,23838
EMA00081048366890,aggressive,3,440,7,0,0,29948
EMA00081048394900,soft,15,389,11,5,1,38291
EMA00081048404710,soft,17,593,8,0,0,13706
EMA00081048452030,aggressive,11,694,5,0,0,35986
EMA00081048598780,soft,7,721,14,0,0,22851
EMA00081048925640,soft,8,630,11,0,1,32072
EMA00081048968160,aggressive,22,751,6,0,0,32511
EMA00081049064800,soft,15,934,9,0,0,34242
EMA00081049256550,soft,20,902,6,0,1,15970
EMA00081049436510,aggressive,4,873,6,0,0,28591
EMA00081049502510,soft,16,678,4,0,0,14557
EMA00081049541140,soft,8,760,14,0,2,20554
EMA00081049673750,aggressive,17,694,6,3,0,26613
EMA00081049921320,aggressive,2,1173,9,5,0,17689
EMA00081049934450,aggressive,14,922,6,4,0,14668
EMA00081050052440,soft,4,649,6,3,0,25778
EMA00081050304440,soft,22,416,11,0,0,13265
EMA00081050326140,soft,9,605,8,2,0,22815
EMA00081050500650,aggressive,17,771,11,6,1,10499
EMA00081050528830,soft,1,311,8,0,0,39310
EMA00081050650360,aggressive,10,577,5,0,0,28929
EMA00081050914710,soft,3,490,4,0,0,30302
EMA00081050934210,soft,14,631,1,0,1,33469
EMA00081050985030,soft,20,593,24,8,0,16638
EMA00081050996880,aggressive,20,939,4,0,0,16961
EMA00081051132970,soft,8,1061,11,6,0,17900
EMA00081051173090,soft,6,694,4,0,0,28440
EMA00081051217390,aggressive,8,440,11,0,2,13466
EMA00081051634070,soft,21,146,8,0,0,26119
EMA00081051677400,aggressive,5,251,6,0,0,15250
EMA00081051779290,soft,3,51,16,2,1,18893
EMA00081051796590,soft,14,1271,24,11,0,37115
EMA00081051798600,soft,18,1216,4,0,0,38284
EMA00081052177370,soft,16,655,16,14,0,34904
EMA00081052188350,soft,15,521,21,12,1,15676
EMA00081052252670,soft,8,484,9,0,1,18402
EMA00081052342040,soft,16,649,4,0,1,16700
EMA00081052417650,soft,14,314,9,8,0,15843
EMA00081052476520,aggressive,17,721,8,0,0,17489
EMA00081052582680,soft,21,1014,6,0,0,16023
EMA00081052685850,soft,13,389,6,0,1,17329
EMA00081052816300,aggressive,14,79,4,0,0,29549
EMA00081053047110,soft,14,560,16,7,1,33616
EMA00081053185900,aggressive,8,424,6,5,2,19038
EMA00081053407140,soft,5,678,4,0,0,37212
EMA00081053438370,aggressive,9,1102,6,0,0,25475
EMA00081053457710,soft,17,771,26,14,0,13576
EMA00081053509500,soft,6,1262,9,7,0,14887
EMA00081053571050,soft,20,694,4,0,0,19098
EMA00081053577040,soft,8,694,21,7,0,27534
EMA00081053647210,soft,17,565,11,0,1,34198
EMA00081053677640,soft,15,565,4,0,0,23113
EMA00081053728740,soft,1,1038,21,17,0,16324
EMA00081053855960,soft,12,636,14,0,0,34782
EMA00081053901520,soft,16,577,11,3,1,20660
EMA00081053962540,soft,3,630,4,0,0,25398
EMA00081054031080,aggressive,5,700,6,0,0,38325
EMA00081054249480,soft,17,392,4,0,0,30931
EMA00081054325890,soft,22,366,11,0,1,27822
EMA00081054328530,soft,5,636,16,0,0,28028
EMA00081054485800,soft,7,713,6,0,0,28312
EMA00081054494330,soft,16,1082,4,1,0,30987
EMA00081054525190,soft,12,931,14,1,0,30072
EMA00081054526600,aggressive,14,700,31,15,0,18666
EMA00081054548460,soft,11,631,4,0,0,12886
EMA00081054578460,aggressive,7,1241,6,2,0,29772
EMA00081054610320,soft,15,840,9,0,1,29037
EMA00081054696850,aggressive,12,988,8,0,0,30210
EMA00081054811640,soft,11,190,4,0,1,35379
EMA00081055174740,soft,15,630,6,3,1,13403
EMA00081055255200,aggressive,3,704,4,0,1,38808
EMA00081055441730,soft,22,1289,5,2,0,19372
EMA00081055455130,soft,16,1140,4,2,0,23391
EMA00081055457640,soft,14,311,4,0,0,33586
EMA00081055909080,aggressive,11,649,19,8,0,21668
EMA00081055930480,soft,15,392,11,0,0,39824
EMA00081056001430,aggressive,11,623,4,0,0,10225
EMA00081056006920,aggressive,7,458,7,2,0,22069
EMA00081056119980,soft,6,806,14,1,1,14154
EMA00081056220150,soft,9,982,6,0,0,11972
EMA00081056416300,soft,18,1122,4,0,0,12988
EMA00081056465670,aggressive,7,560,4,0,0,17556
EMA00081056494230,aggressive,22,524,8,2,1,26856
EMA00081056518530,soft,1,1271,9,3,0,36077
EMA00081056526280,soft,10,542,14,13,0,26637
EMA00081056568780,aggressive,10,1122,21,18,0,30212
EMA00081056595070,soft,17,1014,4,0,0,35273
EMA00081056907790,soft,9,704,16,4,0,32978
EMA00081056911380,soft,17,912,8,7,0,20814
EMA00081057047000,soft,16,1157,0,13,0,19545
EMA00081057059190,aggressive,13,704,11,0,0,36299
EMA00081057060460,aggressive,15,796,2,0,0,31259
EMA00081057481290,soft,21,458,11,0,0,22418
EMA00081057645480,soft,5,733,11,7,0,21414
EMA00081057812600,aggressive,15,741,9,0,0,39568
EMA00081057820020,soft,9,841,11,0,0,26721
EMA00081057979200,soft,19,339,9,0,0,33345
EMA00081057990830,aggressive,6,855,11,0,0,10333
EMA00081058450270,soft,21,868,6,0,0,30528
EMA00081058485180,aggressive,21,1038,3,0,0,17865
EMA00081058502240,soft,12,892,8,0,0,15841
EMA00081058520310,aggressive,6,605,9,6,0,24142
EMA00081058526740,soft,2,722,6,0,0,22540
EMA00081058715050,soft,7,521,6,3,0,37526
EMA00081058839420,soft,20,1229,14,8,0,23716
EMA00081058881090,soft,9,704,21,4,0,26613
EMA00081058956350,soft,13,757,11,0,0,22996
EMA00081059227280,soft,6,678,21,5,0,22059
EMA00081059270340,soft,13,1189,11,10,0,36150
EMA00081059415410,soft,3,789,0,7,0,11441
EMA00081059575660,soft,13,760,8,0,1,29746
EMA00081059690820,soft,16,462,16,0,0,17041
EMA00081059723200,soft,12,623,31,27,0,10530
EMA00081059808570,soft,5,933,11,10,0,16164
EMA00081059842210,soft,19,424,21,11,0,21000
EMA00081059926770,soft,5,1082,5,0,0,35582
EMA00081060096400,aggressive,8,1038,6,1,0,20202
EMA00081060131230,aggressive,15,416,3,0,0,39699
EMA00081060204480,aggressive,5,880,8,0,0,18909
EMA00081060341330,soft,10,722,6,2,1,34602
EMA00081060435430,soft,17,812,8,3,0,14936
EMA00081060625610,soft,5,778,31,28,0,16851
EMA00081060657850,soft,6,700,11,0,0,36598
EMA00081060791470,soft,17,578,9,0,0,13151
EMA00081060882790,soft,21,730,9,5,0,18042
EMA00081061039690,soft,2,827,31,12,0,39185
EMA00081061282790,soft,15,352,1,0,0,30483
EMA00081061498840,soft,14,733,3,0,0,25445
EMA00081061614100,aggressive,4,40,6,0,0,11857
EMA00081061744270,soft,14,1140,11,3,0,33182
EMA00081061886060,aggressive,1,1262,21,19,1,21400
EMA00081062028250,soft,16,458,21,13,0,12955
EMA00081062125890,soft,7,873,16,0,0,17966
EMA00081062127250,aggressive,14,565,18,0,0,14996
EMA00081062403890,soft,17,662,6,0,0,37713
EMA00081062445030,soft,12,842,3,0,0,39634
EMA00081062590370,soft,12,311,11,0,0,38299
EMA00081062967130,soft,9,722,9,0,0,23204
EMA00081063297950,soft,10,440,6,0,0,19117
EMA00081063338320,soft,2,518,8,0,2,32162
EMA00081063416740,aggressive,22,608,4,0,0,31263
EMA00081063489400,aggressive,12,771,10,0,0,10962
EMA00081063746390,soft,8,623,8,0,0,11565
EMA00081063837520,soft,10,1203,16,6,0,39076
EMA00081063860240,soft,6,251,6,0,1,36055
EMA00081063977070,soft,21,490,11,5,0,39689
EMA00081064075720,soft,15,733,14,11,0,28430
EMA00081064099490,soft,20,751,5,0,0,36239
EMA00081064127100,soft,6,440,21,15,0,38072
EMA00081064167720,soft,15,827,6,4,0,22858
EMA00081064226030,aggressive,13,722,4,0,1,37643
EMA00081064237720,soft,13,741,9,8,1,32172
EMA00081064248010,soft,22,733,9,7,0,32052
EMA00081064525570,soft,18,841,18,7,0,29628
EMA00081064808110,soft,7,730,11,8,0,36294
EMA00081064960800,soft,13,40,9,0,0,33149
EMA00081064981040,aggressive,8,795,2,0,0,11827
EMA00081065066800,soft,16,470,8,0,0,20096
EMA00081065233670,soft,7,339,18,10,1,11586
EMA00081065345100,soft,8,631,16,14,0,17716
EMA00081065425790,soft,15,282,11,4,0,24231
EMA00081065510310,soft,19,1288,3,0,0,17865
EMA00081065623040,soft,4,713,6,0,0,29612
EMA00081065653570,soft,18,704,11,7,0,20978
EMA00081065741970,aggressive,2,1082,4,0,0,22694
EMA00081065776150,soft,18,339,11,0,0,34570
EMA00081065902900,soft,12,490,9,1,2,10044
EMA00081065960040,soft,10,608,4,0,0,25474
EMA00081066043510,soft,9,700,6,5,0,39456
EMA00081066122750,soft,2,694,5,0,0,30400
EMA00081066476990,aggressive,13,392,11,0,0,23694
EMA00081066559470,soft,9,789,6,5,0,13751
EMA00081066611850,soft,1,1014,6,0,0,34334
EMA00081066634180,soft,13,1122,8,0,0,12955
EMA00081066642120,soft,8,550,21,17,1,15603
EMA00081066692610,soft,21,721,16,2,0,17313
EMA00081066736040,soft,16,1038,26,17,0,24169
EMA00081066856450,aggressive,11,542,6,0,0,27802
EMA00081066904870,aggressive,19,855,9,0,0,10069
EMA00081066924130,soft,8,251,11,4,1,33182
EMA00081066946030,soft,18,730,10,4,0,39097
EMA00081066969660,soft,6,339,4,0,0,21922
EMA00081067226940,soft,12,605,9,0,0,35310
EMA00081067346180,aggressive,16,922,11,0,2,24310
EMA00081067355100,soft,10,1103,5,0,0,24312
EMA00081067582520,aggressive,18,1173,9,0,0,14513
EMA00081067667900,soft,8,700,14,3,0,22309
EMA00081067704000,soft,12,1014,4,0,1,26811
EMA00081067737820,soft,10,366,8,0,0,32072
EMA00081067854010,soft,17,778,8,2,0,29816
EMA00081068002140,soft,10,578,14,0,2,26237
EMA00081068071670,soft,20,593,9,7,1,30984
EMA00081068189080,soft,15,1173,4,3,0,31922
EMA00081068267720,aggressive,17,275,6,0,0,35249
EMA00081068391600,soft,11,565,28,27,0,22391
EMA00081068414610,soft,4,773,4,2,0,39288
EMA00081068453560,aggressive,3,392,21,14,0,13863
EMA00081068598320,aggressive,10,649,21,0,0,27816
EMA00081068660460,soft,9,542,8,3,0,29772
EMA00081068934460,soft,3,1189,14,12,0,21137
EMA00081069023390,soft,5,700,21,3,1,13774
EMA00081069101620,soft,5,770,13,0,0,28006
EMA00081069186240,soft,22,812,6,3,1,26310
EMA00081069252970,aggressive,22,653,4,0,0,39520
EMA00081069299990,soft,22,484,8,0,0,16488
EMA00081069465260,soft,22,521,3,0,0,18745
EMA00081069553340,soft,8,931,14,9,0,11122
EMA00081069639550,aggressive,5,760,6,0,0,29691
EMA00081069756980,soft,17,880,16,9,0,36603
EMA00081069835090,soft,9,389,11,4,0,34765
EMA00081069925880,soft,13,934,8,0,0,21739
EMA00081070007230,soft,14,842,6,0,0,27303
EMA00081070054630,soft,12,1038,9,0,0,24110
EMA00081070114230,soft,18,424,11,8,0,27247
EMA00081070310960,soft,2,751,11,9,0,23694
EMA00081070522520,soft,8,704,9,0,0,36359
EMA00081070557290,aggressive,10,550,9,0,0,16488
EMA00081070582230,soft,18,1102,6,0,1,33574
EMA00081070634780,soft,6,873,6,1,0,38241
EMA00081070799830,soft,22,934,4,1,0,31174
EMA00081070808600,aggressive,9,1038,6,0,2,32982
EMA00081070991490,soft,8,880,6,0,0,15868
EMA00081071119440,soft,7,560,21,12,0,20039
EMA00081071185310,soft,11,419,4,0,0,35089
EMA00081071291040,soft,5,733,4,0,0,19544
EMA00081071302280,aggressive,22,560,6,4,0,18846
EMA00081071340180,soft,17,1203,6,0,0,29254
EMA00081071482550,soft,8,673,9,4,0,37456
EMA00081071511210,soft,18,1280,24,10,0,13376
EMA00081071576790,soft,17,275,11,0,0,17009
EMA00081071620270,soft,1,40,11,9,1,31528
EMA00081071924180,soft,21,684,6,0,0,21084
EMA00081071999620,soft,17,623,11,4,0,20974
EMA00081072106120,aggressive,1,1296,2,0,0,18935
EMA00081072165730,soft,9,520,11,0,0,16488
EMA00081072251830,aggressive,1,962,5,0,1,32167
EMA00081072344920,soft,19,757,6,0,0,10928
EMA00081072455730,aggressive,20,757,9,0,0,24711
EMA00081072478140,soft,5,1061,11,0,0,24967
EMA00081072488400,soft,18,760,9,0,0,17259
EMA00081072589480,soft,2,771,16,4,0,12923
EMA00081072743350,soft,2,605,6,0,0,38001
EMA00081072747410,soft,4,462,9,7,0,24747
EMA00081072906650,aggressive,2,484,6,0,1,17786
EMA00081073015970,aggressive,14,565,4,0,1,27882
EMA00081073136460,soft,14,484,11,10,0,16842
EMA00081073169340,soft,4,339,6,0,2,14513
EMA00081073350090,soft,1,902,16,4,0,36480
EMA00081073520670,soft,21,1140,8,0,0,30902
EMA00081073647180,aggressive,5,419,6,0,0,21550
EMA00081073799390,soft,1,733,11,4,1,10315
EMA00081074018330,soft,4,40,21,4,1,29221
EMA00081074114310,soft,12,694,9,0,0,33345
EMA00081074214690,soft,4,1122,16,5,0,26152
EMA00081074243150,aggressive,18,593,16,14,1,39796
EMA00081074304140,soft,11,868,14,0,0,36239
EMA00081074425650,soft,10,873,26,25,0,32318
EMA00081074722340,aggressive,20,490,6,0,0,16942
EMA00081074798220,aggressive,5,737,8,0,0,17011
EMA00081074855630,soft,8,912,18,11,0,16983
EMA00081074875420,soft,6,470,6,0,0,22378
EMA00081074943020,aggressive,3,504,4,0,0,14138
EMA00081074994500,aggressive,5,254,14,5,0,37081
EMA00081075183900,aggressive,7,631,4,0,0,17802
EMA00081075193810,aggressive,2,744,6,0,0,32919
EMA00081075274650,soft,9,842,8,0,0,30671
EMA00081075489280,soft,11,868,1,0,1,38176
EMA00081075685980,aggressive,3,934,6,3,0,28406
EMA00081075814590,soft,7,631,9,4,0,17773
EMA00081075827200,aggressive,22,605,6,3,0,16942
EMA00081076006370,soft,8,630,9,0,0,18986
EMA00081076070710,soft,10,504,11,0,1,37413
EMA00081076136220,aggressive,5,655,2,0,0,23577
EMA00081076204050,soft,11,912,21,5,0,25695
EMA00081076304560,aggressive,13,841,6,0,0,26526
EMA00081076539910,aggressive,14,352,0,0,0,24822
EMA00081076682780,soft,1,392,11,0,1,24344
EMA00081076955600,soft,4,1082,26,10,0,13686
EMA00081077174350,soft,17,636,16,2,0,13782
EMA00081077288740,soft,11,542,16,12,0,37081
EMA00081077315710,soft,17,1014,0,4,0,15966
EMA00081077698040,aggressive,4,1140,11,0,0,26521
EMA00081077887880,aggressive,7,771,11,3,0,24269
EMA00081077959320,soft,7,636,6,0,0,28058
EMA00081077989400,soft,17,67,11,0,0,11565
EMA00081078009270,soft,12,419,21,6,0,33380
EMA00081078010440,soft,1,1060,18,11,0,20199
EMA00081078015130,soft,7,673,16,14,0,31227
EMA00081078045360,soft,4,892,16,1,0,33532
EMA00081078151030,aggressive,18,440,9,0,0,12566
EMA00081078193410,soft,2,653,11,0,1,33668
EMA00081078360970,soft,14,79,11,4,0,38203
EMA00081078520880,soft,22,771,6,2,0,25855
EMA00081078613310,soft,13,490,8,0,0,33416
EMA00081078666340,aggressive,4,1216,9,7,0,24035
EMA00081078707040,soft,19,392,11,0,0,36750
EMA00081078736210,soft,18,1203,5,0,0,11790
EMA00081078741690,aggressive,6,931,4,0,0,35992
EMA00081078741800,soft,17,1189,8,0,0,12022
EMA00081078861570,aggressive,13,737,2,0,0,30411
EMA00081078875590,soft,15,1082,21,12,1,32226
EMA00081078914540,soft,17,912,11,5,0,27830
EMA00081079010620,soft,1,636,18,1,0,18501
EMA00081079083270,soft,9,806,11,5,0,33529
EMA00081079092050,soft,4,1173,9,4,0,36480
EMA00081079307520,soft,18,490,21,5,0,10550
EMA00081079309080,soft,16,251,6,3,0,39867
EMA00081079428680,soft,21,962,11,1,2,26663
EMA00081079452570,soft,17,806,4,0,1,19698
EMA00081079507430,soft,21,520,21,19,1,32226
EMA00081079591160,soft,12,99,8,0,0,17011
EMA00081079667460,aggressive,20,806,4,3,1,34158
EMA00081079813260,soft,3,694,6,0,0,10320
EMA00081079816800,soft,19,565,8,2,0,21313
EMA00081079858300,soft,20,1122,7,0,0,14657
EMA00081079872680,aggressive,5,880,6,0,0,14195
EMA00081079936500,soft,15,366,8,0,0,16350
EMA00081080178750,aggressive,15,339,6,0,1,37349
EMA00081080249080,soft,8,1157,26,22,0,32560
EMA00081080421080,aggressive,6,1296,8,0,0,36030
EMA00081080442990,soft,15,470,11,4,0,15912
EMA00081080447130,soft,11,962,4,0,0,32389
EMA00081080459180,aggressive,12,440,2,0,0,37212
EMA00081080622210,soft,8,988,21,4,0,17166
EMA00081080677070,soft,22,694,11,10,0,39381
EMA00081080732510,soft,18,1252,11,3,0,14399
EMA00081080767190,soft,1,490,8,4,1,33566
EMA00081080874470,aggressive,22,972,4,0,0,36917
EMA00081080909180,soft,7,730,46,43,0,22639
EMA00081081050100,soft,19,578,26,11,0,18640
EMA00081081154070,soft,13,484,6,0,0,26679
EMA00081081199760,soft,1,504,6,0,0,14957
EMA00081081212220,soft,10,873,14,13,0,32274
EMA00081081263520,soft,4,795,26,21,1,23107
EMA00081081305910,soft,18,608,8,0,1,24396
EMA00081081445460,aggressive,9,721,8,0,0,13304
EMA00081081492550,soft,3,737,6,5,0,26776
EMA00081081770300,aggressive,21,662,14,3,0,30854
EMA00081081881520,soft,5,565,11,0,0,35062
EMA00081081982330,soft,4,912,41,34,0,36564
EMA00081082071440,soft,21,733,6,0,0,30788
EMA00081082187040,soft,20,1060,11,0,0,21816
EMA00081082217440,soft,15,694,8,0,2,36476
EMA00081082354410,soft,15,314,16,13,0,29381
EMA00081082371590,aggressive,1,1216,5,0,0,10472
EMA00081082467320,soft,9,462,11,0,2,15970
EMA00081082488830,aggressive,9,1140,13,0,0,20824
EMA00081082519300,soft,8,841,9,0,0,11384
EMA00081082568740,aggressive,2,988,16,15,0,25297
EMA00081082780690,soft,11,352,16,7,0,17707
EMA00081082793360,soft,17,827,6,0,0,28136
EMA00081082816000,aggressive,18,610,6,0,0,37769
EMA00081082822860,aggressive,21,649,5,0,0,14485
EMA00081082882020,soft,5,593,6,0,1,29693
EMA00081082901580,soft,1,661,4,0,0,29623
EMA00081082993880,soft,11,311,7,0,0,26156
EMA00081083069130,soft,2,678,6,0,0,20119
EMA00081083097010,soft,3,673,9,0,0,33266
EMA00081083117120,aggressive,3,79,21,7,0,26859
EMA00081083185990,aggressive,2,760,6,0,0,37961
EMA00081083293840,soft,10,967,16,0,0,16851
EMA00081083306660,aggressive,12,904,21,11,0,27019
EMA00081083399770,soft,16,763,6,3,0,27783
EMA00081083432280,soft,19,392,4,0,0,18935
EMA00081083628920,soft,14,470,4,0,0,23556
EMA00081083906300,soft,3,737,16,8,0,22082
EMA00081083963460,soft,4,504,8,0,1,27919
EMA00081084063430,soft,2,220,5,2,0,29740
EMA00081084066070,soft,14,982,8,2,0,14154
EMA00081084222580,soft,10,912,6,3,0,18191
EMA00081084287030,aggressive,13,713,4,0,0,38743
EMA00081084450510,soft,20,1157,7,0,0,10939
EMA00081084522770,aggressive,21,730,4,0,0,21371
EMA00081084700400,aggressive,1,630,6,1,0,12877
EMA00081084717650,soft,5,490,14,13,1,31767
EMA00081084752210,aggressive,7,311,6,0,1,28376
EMA00081084818060,soft,15,366,5,0,1,32978
EMA00081084835430,soft,18,490,16,0,0,13366
EMA00081085159270,aggressive,22,737,14,10,0,14064
EMA00081085480830,soft,4,730,6,1,0,37353
EMA00081085560290,aggressive,19,610,4,0,0,24654
EMA00081085681190,soft,6,704,13,2,0,22430
EMA00081085694050,soft,19,704,21,2,1,28371
EMA00081085911070,soft,1,904,16,0,0,29351
EMA00081085974230,aggressive,13,931,21,7,0,15732
EMA00081086044130,soft,2,773,0,15,0,19927
EMA00081086067300,aggressive,1,662,11,6,0,26276
EMA00081086207590,soft,13,880,14,0,0,17661
EMA00081086329310,soft,13,419,0,0,1,27019
EMA00081086488010,soft,14,655,11,0,1,14775
EMA00081086534310,aggressive,15,366,4,0,0,31644
EMA00081086646920,soft,11,741,9,0,0,31608
EMA00081086738070,soft,22,40,6,0,1,15408
EMA00081086823340,aggressive,21,796,8,4,0,24830
EMA00081087001740,aggressive,11,484,9,0,0,21798
EMA00081087016030,soft,14,741,16,15,0,35399
EMA00081087064780,soft,19,550,5,3,0,25044
EMA00081087066760,aggressive,11,623,3,1,0,20586
EMA00081087089050,aggressive,14,550,4,0,0,11193
EMA00081087392590,soft,2,912,26,15,0,11439
EMA00081087621740,aggressive,12,760,6,0,2,12044
EMA00081087746950,soft,4,1173,19,3,0,37081
EMA00081087761630,soft,10,988,4,0,0,27280
EMA00081087769090,soft,19,904,8,0,0,28053
EMA00081087809690,soft,10,339,0,0,0,17609
EMA00081087854920,aggressive,10,842,6,5,0,14128
EMA00081088083020,aggressive,5,892,6,3,0,13706
EMA00081088106520,soft,9,623,21,8,0,17452
EMA00081088257070,soft,14,550,5,0,0,19038
EMA00081088320240,soft,14,1060,9,2,0,16983
EMA00081088373290,aggressive,1,1082,11,1,0,12845
EMA00081088433380,soft,2,550,21,4,0,20414
EMA00081088479750,soft,7,922,16,10,0,33232
EMA00081088523790,aggressive,16,931,9,0,0,15929
EMA00081088525050,soft,1,366,11,0,2,17143
EMA00081088791450,soft,2,892,6,0,0,12293
EMA00081089048860,soft,8,484,11,4,0,19427
EMA00081089319570,soft,14,470,9,0,0,27454
EMA00081089370800,aggressive,10,560,8,0,0,35337
EMA00081089373600,soft,20,311,14,7,0,27740
EMA00081089430470,soft,6,440,4,0,0,19499
EMA00081089710900,soft,5,550,21,6,0,30133
EMA00081089772560,aggressive,16,424,10,0,1,13924
EMA00081089965200,aggressive,18,1189,16,0,0,10891
EMA00081090062950,soft,6,931,21,13,0,19754
EMA00081090123820,soft,15,190,14,10,0,18095
EMA00081090350970,soft,7,827,11,8,2,22981
EMA00081090539530,soft,9,311,16,0,0,39069
EMA00081090559040,aggressive,12,988,11,8,0,19287
EMA00081090615530,aggressive,17,751,9,7,0,19107
EMA00081090686980,soft,4,542,11,0,0,27361
EMA00081090689680,soft,15,902,16,7,0,22694
EMA00081090972420,soft,16,484,4,2,0,31094
EMA00081091027430,soft,16,524,4,0,0,27337
EMA00081091169270,aggressive,1,518,19,3,1,18948
EMA00081091223010,soft,8,389,6,0,1,16731
EMA00081091319610,aggressive,12,960,18,7,0,13116
EMA00081091535210,soft,11,608,8,0,0,31881
EMA00081091560050,aggressive,7,550,21,11,0,27479
EMA00081091580100,soft,22,962,16,2,1,15583
EMA00081091584910,aggressive,6,855,21,13,0,20134
EMA00081091872280,soft,7,757,12,9,0,22993
EMA00081091968050,soft,2,841,14,1,0,13009
EMA00081092009490,soft,2,40,31,26,0,20659
EMA00081092373450,soft,4,519,8,0,0,34740
EMA00081092438980,aggressive,9,678,5,0,0,28668
EMA00081092460480,soft,15,577,21,16,0,39700
EMA00081092529060,soft,12,40,2,0,0,37897
EMA00081092596420,aggressive,11,1203,9,5,0,21075
EMA00081092732360,soft,2,721,7,5,1,13707
EMA00081092985770,soft,21,593,13,12,0,27819
EMA00081093037610,soft,6,458,9,0,0,17868
EMA00081093166150,soft,11,954,6,5,0,32181
EMA00081093275310,aggressive,13,988,6,0,0,22678
EMA00081093332530,aggressive,8,827,4,0,0,37624
EMA00081093693500,aggressive,14,1122,4,0,0,26663
EMA00081094178660,soft,1,912,9,0,0,25872
EMA00081094243330,aggressive,11,730,9,0,0,29971
EMA00081094274760,soft,9,490,8,5,1,24142
EMA00081094320750,soft,10,1173,9,0,0,29610
EMA00081094332230,soft,3,1014,11,0,0,10942
EMA00081094422420,aggressive,1,751,4,0,0,24719
EMA00081094430190,soft,1,649,26,24,0,17561
EMA00081094431000,soft,5,841,11,0,0,32420
EMA00081094468000,soft,20,504,6,0,1,39676
EMA00081094666550,aggressive,3,1157,26,25,0,17546
EMA00081094670850,soft,4,988,11,0,1,25769
EMA00081094779470,soft,19,678,11,10,0,34913
EMA00081094792700,aggressive,14,524,4,1,0,29800
EMA00081094796740,soft,12,1082,6,0,0,17784
EMA00081094850640,soft,16,1241,11,10,0,31810
EMA00081094887320,soft,13,880,4,0,0,39824
EMA00081094963610,soft,22,40,9,0,1,30827
EMA00081095029880,soft,9,1103,31,25,0,32608
EMA00081095041560,soft,5,904,21,18,2,30809
EMA00081095158090,soft,3,636,9,6,0,39801
EMA00081095435850,soft,2,694,4,0,0,11989
EMA00081095502760,soft,11,796,11,8,0,33435
EMA00081095624960,soft,6,623,11,0,0,33576
